   1.0221354896202683E-004   2.1171372180208792        0.0000000000000000        8.1093138099528629E-009   0.0000000000000000        1.2249882812802201E-017   0.0000000000000000        0.0000000000000000     
   2.0442709792405366E-004   2.1171371987650676        0.0000000000000000        3.2437252287432950E-008   0.0000000000000000        1.9599803903982724E-016   0.0000000000000000        0.0000000000000000     
   3.0664064688608046E-004   2.1171371795051912        0.0000000000000000        7.2983811510236107E-008   0.0000000000000000        9.9223964776735047E-016   0.0000000000000000        0.0000000000000000     
   4.0885419584810732E-004   2.1171371409732584        0.0000000000000000        1.2974896912054610E-007   0.0000000000000000        3.1359634366552408E-015   0.0000000000000000        0.0000000000000000     
   5.1106774481013417E-004   2.1171371024348375        0.0000000000000000        2.0273272916876297E-007   0.0000000000000000        7.6561542755363304E-015   0.0000000000000000        0.0000000000000000     
   6.1328129377216092E-004   2.1171370446089783        0.0000000000000000        2.9193503345276356E-007   0.0000000000000000        1.5875771884361181E-014   0.0000000000000000        0.0000000000000000     
   7.1549484273418778E-004   2.1171369867737564        0.0000000000000000        3.9735591031577091E-007   0.0000000000000000        2.9411788624356880E-014   0.0000000000000000        0.0000000000000000     
   8.1770839169621463E-004   2.1171369096358785        0.0000000000000000        5.1899525020610138E-007   0.0000000000000000        5.0175090585162783E-014   0.0000000000000000        0.0000000000000000     
   9.1992194065824149E-004   2.1171368324856985        0.0000000000000000        6.5685312099562275E-007   0.0000000000000000        8.0370646908471227E-014   0.0000000000000000        0.0000000000000000     
   1.0221354896202683E-003   2.1171367360177316        0.0000000000000000        8.1092934671047883E-007   0.0000000000000000        1.2249719108636913E-013   0.0000000000000000        0.0000000000000000     
   1.1243490385822951E-003   2.1171366395345084        0.0000000000000000        9.8122404984353123E-007   0.0000000000000000        1.7934771875646304E-013   0.0000000000000000        0.0000000000000000     
   1.2265625875443218E-003   2.1171365237184312        0.0000000000000000        1.1677369730157830E-006   0.0000000000000000        2.5400868885939176E-013   0.0000000000000000        0.0000000000000000     
   1.3287761365063488E-003   2.1171364078841446        0.0000000000000000        1.3704683083615866E-006   0.0000000000000000        3.4986118253901696E-013   0.0000000000000000        0.0000000000000000     
   1.4309896854683756E-003   2.1171362727019947        0.0000000000000000        1.5894177021783795E-006   0.0000000000000000        4.7057921067011770E-013   0.0000000000000000        0.0000000000000000     
   1.5332032344304025E-003   2.1171361374986875        0.0000000000000000        1.8245854312012979E-006   0.0000000000000000        6.2013203696458530E-013   0.0000000000000000        0.0000000000000000     
