0.5000000000 -1.8430211411238542
0.7500000000 -3.1186736603934575
1.0000000000 -3.4618041066877385
1.2500000000 -3.5240612565953979
1.5000000000 -3.4713049519968195
1.7500000000 -3.3840975199919150
2.0000000000 -3.2959504239129407
2.2500000000 -3.2109614071204984
2.5000000000 -3.1200946105934340
2.7500000000 -3.0373002264047124
